gmaps_place_id,place_name,business_status,formatted_address,gmaps_uri,latitude,longitude,national_phone_number,international_phone_number,website_uri,rating,user_rating_count,tags,review_1,review_2,review_3
ChIJ2_GttnIT2jER1KtPZzteNUU,On'Lee Artisan Bakery,OPERATIONAL,"Woodlands Avenue 5, Thomson Line, TE2, B1-07 Woodlands Station, Singapore 737736",https://maps.google.com/?cid=4986995771612048340&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.4345527999999999,103.7879784,6908 7069,+65 6908 7069,http://www.onleebakery.sg/,4.6,200.0,"bakery, bread, brunch, cafe, coffee, friendly, open, outside fluffy inside, tea, thai, thai milk tea, thank you team, their ice latte, wonderful brunch luv","Tried a few different croissants, a bread pudding and a pistachio twist and they were all great. Crispy on the outside, fluffy inside, and very flavourful.",The only place at Woodlands MRT that has sourdough bread! I called in to the different bakeries and was so happy to find this place. The staff member that took my call was extremely friendly too. Thank you team!,"The cafe finally opened! Was so excited when I heard OnLee was taking the unit beside to open a cafe. Been a patron of the bakery since day 1 as I live close by.  Tried the truffle fries and it was crispy on the outside, and fluffy on the inside. Can clearly taste the truffle! My girlfriend loves a good coffee and their Ice latte had the perfect ratio! The Thai milk tea was great too!  Would likely recommend everyone to visit and give it a try!"
ChIJA3qURwsZ2jERQHGfI3_k8TM,Granny's Pancake,OPERATIONAL,"531A Upper Cross St, #02-39, Singapore 051531",https://maps.google.com/?cid=3743024000031224128&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2853166,103.8458369,,,,4.1,167.0,"business, dark, nearby kopi stall, recalled someone mentioning, satisfying delish mjk, thick gooey texture, things stood out, waffle, warm","I joined the queue here because I recalled someone mentioning that the peanut butter min jiang kueh at this particular branch is very good with generous filling. It indeed delivered: I got a warm piece and ate it immediately; the dough had a soft, chewy bite, with a sweet fragrance. However, the Ghim Moh branch remains my personal favourite.","Tried other branches at Albert centre and Tekka centre before but this is definitely the best one. The peanut butter is super creamy and the pancake is soft inside with a crispy outside. It still tastes really good even the next day. After all these years, the standard of their MJK is still there. Always satisfying!",Delish MJK Very hard for me not to get a few pieces everytime I walk by here. Only issue is I am not too crazy about Hong Lim Food center as it is somewhat dark and low ceilings.
ChIJTRsJUQoZ2jERRtd4n-Li534,Un-Yang-Kor-Dai Singapore,OPERATIONAL,"57 S Bridge Rd, #01-02, Singapore 058688",https://maps.google.com/?cid=9144527031365064518&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2871169999999998,103.848241,,,https://www.unyangkordai.sg/,4.5,1333.0,"cake, cramped, crowded, curry, dessert, dinner, noodles, pad see yew, rice, satisfying dont forget, scallop cake followed, steak, tea, thai, tiny","We had a fantastic dining experience here. I really appreciated that the tables are well-spaced, giving everyone plenty of breathing roomyou dont feel cramped at all, which makes it very comfortable.  The food was the absolute highlight. The Tom Yum soup is incredibly rich (pro tip: ask for ""less spicy"" if you can't handle too much heat), and the shrimp were super fresh. The seabass was also delicious and clearly fresh-off-the-boat. To top it all off, the mango sticky rice was divineperfectly sw","Had a reservation at 1PM and was very full. It was completely packed and you had to have had a reservation or else you wouldnt have gotten a seat. The best was the fried rice and the noodles, absolutely delicious and definitely recommend. I also recommend the mango sticky rice for dessert but it is only meant for one person. Also get the less spicy option because even that was pretty spicy.","ig: @lifetogether97  truly deserving of the Michelin bib gourmand for the past 4 years!! with their generous portion, authenticity and reasonable price, this place is definitely one of our new fav thai restaurants in Singapore. we like how there are options for standard or less spicy before ordering - rly caters to ppl who cant take spicy that much! it was jam packed with people even on a weekday night so reservation is highly recommended! (although be warned - there is a $10/pax fee for reserva"
ChIJGRb30_Qb2jERDhsB6xV90Hk,Simple Café 簡單。,OPERATIONAL,"1 W Coast Dr, #01-92, Singapore 128020",https://maps.google.com/?cid=8777653206835600142&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3165141999999999,103.75766290000001,9618 1572,+65 9618 1572,http://www.simplecafe.sg/,4.6,496.0,"bread, breakfast, brunch, cafe, cake, chill, coffee, cosy, craving quality bakes, crowded, friendly, hidden, hot hazelnut latte, japanese, lovely caramelised crust, need any dipping, pastry, pleasant nothing spectacular, quiet, small, tea","Super good experience!!! Best desserts ever, the menu is so cute, I tried the oolong tea sweet potato roll and osmanthus latte. Both of them were amazing. I would say the price is really reasonable given the taste, appearance and vibe here. Best thing is they change their menu frequently, cant wait for my next time to be there.  (The flower was brought in by me hehe, but it looks cute with the desserts:)","The food and drinks options were simple and limited compared to most cafes. Food tastes pretty good though! We ordered the Simple breakfast, the tomato bread was special! I dont like their kouign amann thou! too sticky! their croissant not bad! Their food and drinks portions are all smaller.. my husband prefers bigger portion! Very nice and decent cafe to chill at!! There were cakes and pastries available too!!","As usual, looking for a place to chill and relax nearby, came across this cafe on my radar.  HIDDEN GEM ALERT!  Everything is so so good,  and sorry if my photos didnt do much justice. (See my empty plates!) I wasnt expecting to do a review for them as the selfish me probably didnt want more people finding out about this hidden gem :/  Lotus root soup with seasonal bread: VERY GOOD. Mushroom soup, strong umami and savory mouth sized bites. Seasonal barley bread was soooo good that it doesnt even"
ChIJ7c0i5UUZ2jER2InGQQPBFcw,Dough,OPERATIONAL,"30 Victoria St, #01-30, Singapore 187996",https://maps.google.com/?cid=14705872377980815832&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2950446,103.85173599999999,,,http://www.doughsupply.co/,4.4,810.0,"alfresco, brunch, burger, cafe, coffee, cozy, fine dining, friendly, indoor, modern, spacious, super tasty everything, totally filled after, v atas vibes, waitstaff who attended, wet friday morning, wine","Got the Gravlax Salmon & Dill Cream Cheese  the toast was CRUNCHYYY and savoury i love it. It has pickled radish, cream cheese and spinach too. Good flavour all round. I like their matcha, its gao and not too sweet! Should have upsized for $1 (actually more worth). Then I got a nice white coffee since I was gonna sit for another hour. It was a lovely time. V atas vibes. The panda in the cup is so cutee  like its playing peekaboo!  [Dec 17 2025]","Visited on a wet Friday morning and the alfresco area was empty while the indoor space was already packed to the brim.  We appreciated the well-covered alfresco area which was comfortably air cooled and 80% of the area was dry. The space was large and best of all, it was pet-friendly, and designed to be instead of pets welcome at many other self-proclaimed pet-friendly eateries.  Ordering was fuss free via a QR code at the table and our orders came within 10minutes for a rather huge order despit","Cool little cafe in Chjimes offering a wide variety of food and super coffee. Met some friends here on a gloomy Sunday morning. The venue is spacious with a tempting display of their popular pastries. The food menu is expansive too offering variety of food and beverages. Started with a toast with guacamole,  cherry tomatoes, feta cheese and additional portions of scrambled eggs and salmon. Toast was great with all the ingredients served in generous portions and tasted fresh. Next up, I ordered a"
ChIJxQchqecZ2jER1HqwZHCf9Ac,The Alley One Raffles Place,OPERATIONAL,"1 Raffles Pl, #B1-38, Singapore 048616",https://maps.google.com/?cid=573258357657336532&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2844023999999998,103.8509818,,,http://www.the-alley.sg/,4.8,60.0,"coconut jelly friendly, cute milk tea, friendly, garden, garden milk tea, large yuzu slush, milk tea which, tea","Got the Lychee Lulu and it was really good  super refreshing, not overly sweet, and the lychee flavour was spot on. Perfect drink for a hot day","Tried Alley a few times and sadly, their drinks reallly cannot win me over ):  Had the garden milk tea and it is so lame though. Just milk tea with cookie crumbs on top. Good concept but not worth the price paid. The milk tea is soooo mediocre, it tastes like something I can get from sweet talk. And the pearls, very soft and no chew to it at all.",It's quite a long wait for a below average milk tea. The pearls are neither consistent nor fresh. Most are hard with a handful soft. I don't like this milk tea which is quite light and taste mild.
ChIJlQEbYh4Z2jERCmO7X7rN_c0,ANJU,OPERATIONAL,"62 Tras St, Singapore 079001",https://maps.google.com/?cid=14843246147236750090&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2778060999999998,103.84423729999999,8892 6670,+65 8892 6670,http://anju.com.sg/,4.3,467.0,"cake, dessert, fine dining, friendly, grill, korean, modern, party, pasta, short ribs everything, subsequent dishes took, tomorrow makgeolli again, took note of, unpleasantly surprised when, welcoming","Some hits and misses for the food, but my top picks were the   ($) and    ($).  The first few dishes came fast, but the subsequent dishes took quite long. Food was generally decent, but did not leave a strong impression.  Instagram/TikTok: @smolbelly","Food is good. The octopus grill to near perfect with the wonderful sauce. Grill pork is another must try item. It is a thick cut iberico pork and not too oily. Drink menu looks interesting, but will make with very disappointed. We want to order golden barley soju, but the manager say no stock , it is still on the way from Korea.  Then we change to makgeolli, we ask for good tomorrow makgeolli, again, the lady manger said it is not available.and I try another makgeolli, same same, sounds like my ","Such a great dining experience for first timers! definitely recommend Anju for those who are looking for modern korean cuisine. I wrote that it was my boyfriends birthday from the online reservation, and the restaurant took note of it. no complimentary desserts but they gave us a candle and a happy birthday writing on the makgeolli panna cotta that i ordered! so happy haha.  Truly, all their dishes are sooooo goood the foods that i ordered (for 2pax) were: - bori prawns - abalone gim pasta - hog"
ChIJ1_1uUJYZ2jERVK5eVytneOg,Eastern House of Seafood,OPERATIONAL,"37 Jalan Peminpin, Mapex, #B1-02, 37 Jln Pemimpin, Singapore 577177",https://maps.google.com/?cid=16751252249851637332&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3484315,103.84077549999999,9150 8172,+65 9150 8172,https://www.facebook.com/EasternHouseOfSeafood/,4.0,586.0,"bbq, chill, chinese, coffee, friendly, group, hokkien, noodles, perfection bbq squid, perfection delivering tender, rich wok hei, satay, seafood, spacious, steak, sweet succulent lobster, tea, their warm hospitality, warm","Tea smoked chicken was a personal favourite, really delicious and you can taste the tea. Other commendable dishes were the dry roasted sotong, coffee pork ribs, moonlight hor fun, seafood paofan. Keen to come to back to try other dishes! Staff were friendly and service was good as well.","The place is amazing  very spacious, perfect for large groups. You can even book a private room with air-conditioning and KTV. The seafood is fresh and delicious, served in big portions and full of flavor. I would like to thank the boss and his wife for their warm hospitality. They were so friendly and attentive  the boss personally cooked the fish and beef steaks, then brought the steak to our table and cut it for us. His wife kept checking if we needed anything and made sure we enjoyed every d",A reasonably priced restaurant for group gatherings. Food has always been consistent. Latest menu was satay. Meat was seasoned well and well barbecued too. Satay sauce can be improved though. The smoked chicken was juicy. Salted egg pumpkin and bitter-gourd slices were well coated with salted eggs and deep fried to perfection. BBQ squid was yummy too.
ChIJOT_ySEUa2jERgUlA_Wjluws,Subway,OPERATIONAL,"9 Ayer Rajah Avenue, #B2-04, one-north MRT Station, Singapore 138647",https://maps.google.com/?cid=845521594150308225&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2998113,103.78759470000001,6777 8234,+65 6777 8234,https://www.subway.com/en-sg,3.7,59.0,"bread, crowded, dinner, friendly, lunch, open, outlet again conveniently, slowly turned back, spacious, staring contest when, such behavior damages, wasnt during lunch","Very bad experience. One male staff member had an extremely bad attitude and was very rude. My girlfriend asked a simple question and he responded loudly and in an aggressive tone, as if we had done something wrong. This is completely unacceptable for customer service. I hope the management will look into this matter seriously because such behavior damages the reputation of the store.","Extremely poor customer service  I visited this Subway outlet recently and had one of the most unpleasant service experiences with subway ever. When I walked up to the counter, the staff saw me approaching but immediately turned away and faced me with his back  without saying a single word. I wasnt sure if the store was open or ready to serve customers, especially since it wasnt during lunch or dinner hours.  After waiting for a while, he slowly turned back to face me, still completely silent. I",Conveniently at the MRT station. The egg mayo sandwich was delicious and crispy! The environment of the restaurant is bad. Its hot and not cooling. At least there are fans. Its not very crowded. Would recommend here for lunch sometimes.
ChIJUVukECoX2jERljPE4j6MVYA,Good Bites,OPERATIONAL,"5 Bishan St 14, #03-01, Singapore 579783",https://maps.google.com/?cid=9247451611595551638&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3555789,103.8513296,6970 0233,+65 6970 0233,https://www.goodbites.com.sg/,4.9,21620.0,"bread, burger, cozy, dessert, dinner, friendly, group, ice cream, lively, pasta, seafood, seafood aglio olio, shahe michael shafiq, steak, tasty sauces everything, their updated menu, waffle, well set up","Very cozy and nice ambience Staffs are super nice.  They even give a free birthday treat:) so lucky  Foods are yummy and taste Also the almond brownie tastes very good. Large portion of food. You will surely got full stomach after you finish it.    Staff are very accommodating and nice. They always smile,  greet you and always ready to assist.","Came as a group of 3 for dinner service around 6.15pm to 7.15pm.  Let's start with the good:  Very friendly front of house service member Mindy. Great atmosphere located within Bishan Stadium area. Also offers 20% discount for NUS/NTU staff, healthcare workers.  For the things to improve on: - While the table is well set up and arranged, the tabletop is quite oily - Great portion of food for big eaters like myself, which is decent for its pricing. But taste and texture needs to be improved (more",Food was absolutely delicious and flavourful. The seafood aglio olio and Turkey bacon chicken ham pasta was delicious.  Their iced teas were amazing as well with a unique touch and ingredients to it.  The ambience and overall atmosphere of the restaurant was very good and lively. Staffs were very friendly and attentive to our needs.  Overall a very good experience and highly recommended place for family and friends
ChIJFY9i1HQZ2jER5C3QhIangSM,Tiffany Café & Restaurant,OPERATIONAL,"60 Eu Tong Sen Street, Level 2 Furama City Centre, Singapore 059804",https://maps.google.com/?cid=2558510259518844388&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.28649,103.8444964,6531 5366,+65 6531 5366,http://www.furama.com/citycentre/Dining/Tiffany-Cafe-Restaurant,3.9,904.0,"buffet, business, cantonese, casual, clean, cleared promptly all, coffee, dessert, dining area clean, dinner, enjoyable as usual, especially commend agnes, friendly, group, halal, ice cream, laksa, lunch, pasta, pastry, rice, sashimi, seafood, small, tasty desserts plates, tea, western","Book a pre cny casual dinner buffet for 4paxs thru eating with 30% discount at 6pm. Staff are friendly especially Desmond and Jane. The buffet spreads are amazing and halal too, divides into many categories below comments: COLD STATION: salad greens and seafood sashimi, snow crab, prawn, mussle, snail MAIN ASIAN: chilli & masala crab with mantou, mutton rendang, braised beef cheeks, sambal prawn, chicken, seacucumber veg, Cantonese poached fish, samosa, fried squid sticks, plain & fried rice, pa","I don't leave reviews but this was extremely disappointing... Visited on 2025 New Years Eve for the festive dinner buffet and they ruined the night for my family   Mainly visited for the Lobster, Snow Crab Leg, and Ribeye Beef. All disappointing. 1. Lobster, limited per pax... (It's a buffet, on NYE cmon) 2. Snow Crab Leg, no refills and leftovers were inedibly small and low quality 3. Ribeye Beef, tough and dry  Seafood items (Lobster, snow crab legs, oysters, tuna, salmon sashimi) ran out and ","Buffet spread is not bad. But don't expect the 5 star hotel type of spread. I will say this is value for money.  If you are not a big eater and am going as a group. This is a good place.  For business discussion and courtship maybe not.  Anyway. Food is good, service is excellent."
ChIJVVVR4w4Q2jERUjK6tn5v7qM,SEORAE JIB (JEM),OPERATIONAL,"50 Jurong Gateway Rd, #B1-10 Jem, Singapore 608549",https://maps.google.com/?cid=11812501462661608018&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3335763,103.7437673,9199 8729,+65 9199 8729,https://www.seoraejib.com.sg/,4.5,3713.0,"bbq, free flow, hay smoked meats, healthy, relaxing, seafood, stay far away, vegetables side dishes, worst meals ever","The beef was juicy and tender, and the marination was tasty, but the cuts were inconsistent in size and shape. Looked like it was prepared by an inexperienced chef. The sides were also very tasty. The cabbage was well washed and very fresh. Very impressed with how they washed and prepared it. Definitely better than an ordinary bbq restaurant in Seoul. Service was so so only. They need a lot of training and improvements to make customers feel welcome. The background music was neither relaxing for",Today came  here after 9 months ago. The meat quality  was still good . Just that the pork belly was slightly lesser than 9 months ago when came upon checking past photos . Staff Darryl was helpful in the BBQ process.  He is patient and proactive. His BBQ skill is good and tasty for the assisted grilled  meat.,"Amazing experience at SEORAE JIB! The collaboration with Chef Yoon Nam-No from Culinary Class Wars was a game-changer. The dishes were expertly crafted, and the service was top-notch. The hay-smoked meats were tender and flavorful, and the Makkoli sorbet was a refreshing twist. Highly recommend the Pork & Beef  set"
ChIJhyAGsKkZ2jERMy2EGAnyv4k,Summer Pavilion,OPERATIONAL,"7 Raffles Ave., Level 3 The Ritz-Carlton, Millenia, Singapore 039799",https://maps.google.com/?cid=9925918224627805491&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2906012999999998,103.8603033,6434 5286,+65 6434 5286,http://www.summerpavilion.com.sg/,4.6,838.0,"cantonese, chinese, clean, dessert, dim, dim sum, dinner, group, japanese, lobster meat being, lunch, night fresh flavourful, not mind blowing, rice, ritz carlton millenia, take pictures before, warm","We celebrated the start of our honeymoon at Summer Pavilion, and we couldn't have been happier with our choice! The food was absolutely delicious, and the service was exceptional.  We began with dim sum, and the crispy lobster vermicelli rolls stood out as a highlightso crunchy and flavorful! Our timing was perfect as we visited during Chinese New Year, which allowed us to enjoy the refreshing salmon Yu Sheng, accompanied by auspicious blessings.  The rest of the menu exceeded our expectations a","Dined at Summer Pavilion this evening for a lunar new year reunion and had a very enjoyable experience.  The food was well executed and lived up to expectations, with the abalone and lobster meat being the most notable dishes of the night-fresh, flavourful, and beautifully prepared.  Service was equally impressive. Ping Jie and Lisa took excellent care of us throughout the dinner and was attentive, professional, and warm without being intrusive. His service truly elevated the overall experience.","Summer Pavilion, located in The Ritz-Carlton, Millenia Singapore, is an unmissable stop for all Cantonese cuisine lovers. I have been here twice (once for dinner and once for lunch).  The quality has been consistently outstanding. That also explains why it has held one Michelin star since 2016. It truly deserves the accolades it has earned so far!  It is one of the few restaurants I am planning to visit in my next trip of Singapore "
ChIJiXvLpcIT2jERPMSvi7mVpKA,Gong Fu Yuan vegetarian 共福緣素食,OPERATIONAL,"676 Woodlands Drive 71, #02-01, Singapore 730620",https://maps.google.com/?cid=11575541566394057788&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.4397745,103.80080559999999,9272 0166,+65 9272 0166,,3.9,28.0,"busy, chicken rice, clean, hawker, modern, of foods standard, of saying sorry, rice, shes doing all, small, spacious, special chilli sauce, veg pork vinegar, vegan, vegetarian","Have been going to their stall numerous times with my favorite Ban Mian soup. Their herbal soup is delicious!  Their vegan chicken rice is not bad too, though I feel that the price can be cheaper.","The stall is at a deep corner in admiralty kampung hawker centre, another great find for vegetarians at north , wide variety and selection of bee hoon, ban mee and economical rice at a pretty affordable price. Spacious, clean, well ventilated modern hawker centre enhance the taste of foods. Standard the broth is on savory side and you may request stall on less salt option for healthier choice. Give a try if you round the north region , and this humble stall opens daily except weekend closed at 2",Good option for vegetarian staying in the North :) their dry you mee or ban mian is nice. Comes with special chilli sauce for the extra kick. Price is very reasonable:)
ChIJ8-btYLoZ2jER1ItL575IvY4,Sushi Sakuta,OPERATIONAL,"9 Raffles Blvd, #01-06/07/08 Millenia Walk, Singapore 039596",https://maps.google.com/?cid=10285457108745554900&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2930723,103.8585567,9863 9302,+65 9863 9302,http://sushi-sakuta.com/,4.9,68.0,"alcohol, bar, closer appreciation of, different ways some, intimate, intimate counter setting, japanese, lunch, perfection what made, relaxed, rice, see his attention, sushi, warm, welcoming","Absolutely exceptional and surreal experience at Sushi Sakuta. Every piece of sushi was incredibly fresh and bursting with flavour  you can really taste the quality and care that goes into the ingredients.  Watching Chef Sakuta carefully prepare each sushi felt like watching an art piece come to life. One can really see his attention to detail and care into ensuring that each slice was done to perfection.  What made the evening even more enjoyable was the warm, genuine hospitality of the staff. ","Dining at Sushi Sakuta was an exceptional experience. The omakase was beautifully curated with the freshest seasonal ingredients, each course thoughtfully presented and explained by the chef. Every bite highlighted a balance of tradition and creativity, showcasing the depth of Japanese culinary artistry.  The service was warm, attentive, and refined, making the entire evening feel special without being overly formal. The intimate counter setting also allowed for a closer appreciation of the craf","Exceptional Omakase My New Favorite  This omakase course was absolutely outstanding by far the best Ive ever had. It has completely raised the bar and now holds the top spot in my mind. Every other place Ive tried before just doesnt compare.  The quality of the ingredients was superb, and the chef was incredibly attentive and meticulous. You can truly feel the passion and precision in every dish.  Since trying this place, I havent been able to enjoy omakase anywhere else the same way.  Thank you"
ChIJh1wCZnkZ2jERXbJCdT_iKGo,Kafe Utu,OPERATIONAL,"12 Jiak Chuan Rd, Singapore 089265",https://maps.google.com/?cid=7649612729266909789&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2797961,103.84191109999999,,,http://www.kafeutu.com/,4.6,1665.0,"bread, breakfast, burger, cake, coffee, curry, dessert, dinner, friendly, ice cream, lunch, rice, super satisfying coffee, tapioca as well, truly thoughtful touch, vegetarian, well smoked dipped, without any reminders","Ordered buttermilk fried chicken as a starter. The batter has herbal taste, taste even better with 2 spicy and 1 yogurt-like sauces. Main dishes: calamari essaouira and beef cheek. The curry paste for calamari is so tasty and appetising. Beef cheek is well smoked, dipped in their home-made sauce = awesome. Katori, or carrot cake, as dessert is the perfect ending for the meal. Much thanks to Jason for his attentive service. He is good at taking photos, too! Highly recommended to visit Kafe Utu. U","Food was delicious   the Zanzibar Curry Goat with Jasmine Coconut Rice was a standout, and the Pulled Pork Breakfast was super satisfying.  Coffee was excellent (loved the Ethiopia Gerse pour over), and the hot chocolate was rich and creamy. The atmosphere is beautiful  three floors of amazing African art and decor, perfect for photos. Service was also very friendly and attentive.  Highly recommend","Didnt know much about South African cuisine so went with little expectations but wow. I had such an amazing experience and i love the food. We had Flat bread salad, Croquette, Calamari, beef burger and roast chicken. We had the UTU dessert and tapioca as well. Little note most of the dishes were spicy but no problem for me as i love spicy foods"
ChIJXw4jwvMP2jERbwpeYOsccs8,Seng Kitchen Zi Char,OPERATIONAL,"45 Quality Rd, Singapore 618824",https://maps.google.com/?cid=14948041910455765615&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3331308,103.71049359999999,8143 9698,+65 8143 9698,https://www.facebook.com/sengkitchenQualityRoad/,4.4,44.0,"curry, fantastic spread featuring, fish remains fresh, flaky perfectly complemented, free flow, friendly, hakka, hawker, industrial, rice, their belachan chilli","This hawker stall serves some truly exceptional zi char that delivers both incredible flavor and great value.  The undeniable highlight is their Curry Fish Head, which I would describe as damn solid. The preparation is superb: the fish remains fresh and flaky, perfectly complemented by a rich, thick curry that packs a flavorful punch without being overwhelming.  For four of us, the set meal was the perfect choice. It offered a fantastic spread featuring the signature Curry Fish Head, alongside p",This stall serves great zi char dishes. Curry fish head is solid with the fish is fresh and lot of meat pairing with the thick curry. Hakka fried pork and fried chicken wing also flavourful and tastes great with well marinated and fried just nice. Chai po eggs also stands out and good. White rice can refill yourself as you like. Definitely one of good zi char stall.,"Very nice & delicious Zi char in a hawker centre. $55 for a set with curry fish head, deep fried pork fried with fermented bean curd, onion eggs with crispy pork lard, stir fried seasonal vegetables, free flow of steam rice. Set is good for 3-4 persons. Curry fish is fresh & quite big, not too spicy & yet full of curry spice flavours. The deep fried crispy pork is really unique, goes very well with their belachan chilli. A true gem in Jurong industrial estate."
ChIJn23SoWs92jEReYiMDS1O5ZY,Labula Mala Xiang Guo (Tampines West),OPERATIONAL,"822 Tampines Street 81, Singapore 520822",https://maps.google.com/?cid=10873182830763739257&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3482371,103.93450399999999,9123 0088,+65 9123 0088,https://www.labula.sg/,4.3,1781.0,"clean, of their dishes, pork belly no, qr code which, return customers foods, watermelon soda drink","Return customers. Foods are excellent, each dishes meet our expectation. Clean and nice seating areas. Thumbs up!",Absolute scam. I ordered take out and they had all the vegetables and conveniently left out the cheese tofu and pork belly? No one picked up the phone either.,One of the best Mala Xiang Guo I have had. Tasty and rich in flavor but tend to get thirsty after that. Liked the watermelon soda drink too.
ChIJZZZoqxkQ2jERWiP5Vfg2uDY,Heng Heng Cooked Food,OPERATIONAL,"254 Jurong East St 24, #01-12, Singapore 600254",https://maps.google.com/?cid=3942961913985049434&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.3436865999999998,103.7374342,,,,4.2,69.0,"far lemak gravy, friendly, generous hum given, laksa, local, noodles, perfect balance between, santan coconut milk, singaporean, thick beehoon noodle, traditional", Best bowl of Laksa so far. Lemak gravy with lotsa ingredient at the price. Generous Hum given so fresh. This stall been around for many years. There was a period when I try is average but this is a must eat from now on. Definitely Worth the Q,"Heng Heng Cooked Food Stall has rightfully earned its Michelin recommendation in 2024, standing out as a noteworthy destination for Singaporean street food enthusiasts. Their laksa is deeply aromatic and bursting with rich, flavourful broth, complemented by generously portioned fresh ham and prawns. While the dish excels in quality and generosity, diners who seek the nostalgic taste of traditional laksa might notice a subtle difference from the original essence. However, one unique touch is the ",This stall sells only two items - laksa and prawn mee. The laksa was quite delicious but the broth was too diluted. Need to add chilli for taste. Expect long queue.
ChIJEbQ9xpYZ2jERyBrI8a2FtEY,Restaurant Born,OPERATIONAL,"1 Neil Rd, #01-01, Singapore 088804",https://maps.google.com/?cid=5094844060595133128&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,1.2803733,103.8438899,9270 8718,+65 9270 8718,https://restaurantborn.com/,4.7,170.0,"aesthetic, bravo excellent team, chinese, delicious thank you, dessert, french, friendly, of extra points, some dietary restriction, tea, trip excellent, wine",Simply wonderful.  From the dishes that teased our palettes to the amazing service and attention to detail.  All the staff were practically on standby every step of the way.  We were served by different staff throughout and everyone of them delivered.  Wine connoisseur Leslie made sure the wine we chose was of the utmost quality.  Definitely will return.,"Nothing short of amazing. Beautiful ambience, each dish curated with such purpose and precision. The chef who told a story through his dishes. Service was great and food was not only so aesthetic, but so delicious. Thank you to this wonderful team, its rare for me to wish to come back to restaurant but I would definitely come back again.","I wanted to visit Born for so long already. And it was really worth the wait and the trip. Excellent, just excellent compilation of flavours. Every plate. Very professional service, great wine and lovely ambiance. A lot of extra points for the tea selection and service. Bravo!"
